Date/Time Start (UTC),Date/Time Connect (UTC),Date/Time End (UTC),Source,CLI,Destination,Duration,Billing Duration,Disconnect Code,Disconnect Reason,Rate,Charged,CDR Type,Country Name,Network Name,Trunk Name
"2023-09-27 19:08:56","2023-09-27 19:08:57","2023-09-27 19:20:00","16514228578","16514228578","4596270194","663","663","200","Bye","0.607","6.7074","International","Denmark","DENMARK LANDLINE","Audiocodes Azure"
"2023-09-27 16:44:47","2023-09-27 16:44:55","2023-09-27 16:46:20","16514228305","16514228305","18006382937","85","85","200","Bye","0.0062","0.0088","Local","United States","UNITED STATES TOLL","Audiocodes Azure"
"2023-09-27 15:41:27","2023-09-27 15:41:32","2023-09-27 15:44:46","16514228305","16514228305","18006382937","195","195","200","Bye","0.0062","0.0202","Local","United States","UNITED STATES TOLL","Audiocodes Azure"
"2023-09-27 15:36:41","2023-09-27 15:36:49","2023-09-27 15:39:40","16514228305","16514228305","18006382937","171","171","200","Bye","0.0062","0.0177","Local","United States","UNITED STATES TOLL","Audiocodes Azure"
"2023-09-27 15:36:09","2023-09-27 15:36:14","2023-09-27 15:36:32","16514228305","16514228305","14102607980","19","19","200","Bye","0.0062","0.002","Local","United States","UNITED STATES LOUISIANA","Audiocodes Azure"
"2023-09-27 15:32:30","2023-09-27 15:32:30","2023-09-27 15:35:48","16514228305","16514228305","15148783588","199","199","200","Bye","0.0062","0.0206","Local","Canada","CANADA NPA 514 MONTREAL QUEBEC","Audiocodes Azure"
"2023-09-27 15:31:40","2023-09-27 15:32:00","2023-09-27 15:32:12","16514228305","16514228305","15148789631","13","13","200","Bye","0.0062","0.0014","Local","Canada","CANADA NPA 514 MONTREAL QUEBEC","Audiocodes Azure"
"2023-09-27 15:26:43","2023-09-27 15:26:50","2023-09-27 15:27:31","16514228305","16514228305","14102607980","42","42","200","Bye","0.0062","0.0044","Local","United States","UNITED STATES LOUISIANA","Audiocodes Azure"
"2023-09-27 15:26:07","2023-09-27 15:26:12","2023-09-27 15:26:33","16514228305","16514228305","14102607850","21","21","200","Bye","0.0062","0.0022","Local","United States","UNITED STATES LOUISIANA","Audiocodes Azure"
"2023-09-27 15:01:15",,"2023-09-27 15:01:15","33353329830","33353329830","3333901","0",,"404","No routes",,"0","Local","France","FRANCE FIXED OLO ZONE 3","Audiocodes Azure"
"2023-09-27 15:00:07","2023-09-27 15:00:08","2023-09-27 15:00:43","33353329830","33353329830","33800607828","35","35","200","Bye","0.01","0.0059","Local","France","FRANCE TOLL-FREE","Audiocodes Azure"
"2023-09-27 14:59:53",,"2023-09-27 14:59:53","33353329830","33353329830","333900","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 14:59:12",,"2023-09-27 14:59:12","33353329830","33353329830","33333901","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 14:58:44",,"2023-09-27 14:58:44","33353329830","33353329830","333901","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 14:55:22","2023-09-27 14:55:35","2023-09-27 14:58:36","33353329830","33353329830","33642792490","182","182","200","Bye","0.03","0.091","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 14:53:04",,"2023-09-27 14:54:12","33353329801","33353329801","2252721354710","0",,"487","Request terminated (Cancel)","0.4445","0","International","Cote DIvoire","IVORY COAST LANDLINE","Audiocodes Azure"
"2023-09-27 14:25:38","2023-09-27 14:25:48","2023-09-27 14:41:48","33353329801","33353329801","212661464147","961","961","200","Bye","0.678","10.8593","International","Morocco","MOROCCO MOBILE","Audiocodes Azure"
